pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA	iptm	ptm	avg_plddt	gpde	ha_iptm	ranking_score
9g97	seed_958682846	0.6747878298255028	0.4958192052382483	0.8571428571428571		0.743872	0.809999	82.86692	0.548963	0.743872	0.757098
9ggp	seed_1181241943	0.0052785935843798	20.85978070340909	0.0	0.0037999210536398	0.562836	0.659785	88.508804	0.524933	0.354945	0.582226
9ggp	seed_1812140441	0.0071127331557132	18.169210872285863	0.0	0.004886517160424	0.583495	0.674753	88.589149	0.535219	0.331714	0.601747
9ggp	seed_3163119785	0.0036303785993129	22.42726802025322	0.0	0.0035967795374184	0.468438	0.588537	87.581688	0.613847	0.158719	0.492458
9ggp	seed_958682846	0.0070666202199159	18.197937864383977	0.0	0.0047369156948576	0.544834	0.645569	87.891647	0.551386	0.281162	0.564981
9ghi	seed_1181241943	0.747564192788119	0.4629810580197389	0.9565217391304348	0.7709682305365425	0.753459	0.801899	88.288719	0.489031	0.565322	0.777478
9ghi	seed_1812140441	0.7658229090013683	0.4843836262697648	1.0	0.7768221862942216	0.745439	0.794127	88.081566	0.504375	0.554227	0.764731
9ghi	seed_3163119785	0.7698297857103816	0.4709310791865712	1.0	0.7741838711856893	0.760839	0.806147	88.396278	0.483502	0.585646	0.783436
9ghi	seed_958682846	0.726850541948151	0.487919821212907	1.0	0.698395198182134	0.764645	0.809016	88.3284	0.483949	0.593663	0.783073
9ghj	seed_1181241943	0.0327738170622606	14.362991757519133	0.0	0.0586329305350902	0.533849	0.630889	84.296043	0.764313	0.171348	0.569491
9ghj	seed_1812140441	0.1235317674848905	5.029485260272494	0.064516129032258	0.1068432947201145	0.558268	0.662217	85.192688	0.703303	0.172564	0.59448
9ghj	seed_2746317213	0.1880908360778718	3.8310833625107024	0.2258064516129032	0.1210488851752292	0.556142	0.65985	85.103745	0.71954	0.178822	0.592306
9ghj	seed_958682846	0.0753799621142167	9.666018018200417	0.0	0.0722826517466883	0.557443	0.660563	85.213921	0.761944	0.172931	0.593489
9glz	seed_1181241943					0.137835	0.582755	80.172813	0.789886	0.137835	0.226819
9glz	seed_1812140441					0.09779	0.566943	79.833466	0.804058	0.09779	0.191621
9glz	seed_3163119785					0.138021	0.565775	79.836609	0.864195	0.138021	0.223572
9glz	seed_958682846	0.0193378588712562	10.163652741189384	0.0		0.446095	0.711983	83.152565	0.749072	0.446095	0.499273
9gox	seed_1181241943	0.0050638837521297	18.041347745999836	0.0	0.0081211573427587	0.691966	0.758104	90.326241	0.468867	0.49964	0.705193
9gox	seed_1812140441	0.0050168391610366	17.93281692296928	0.0	0.0081212539710292	0.745859	0.796564	90.802193	0.441596	0.591364	0.756
9gox	seed_2746317213	0.0050920893660802	17.82657823889528	0.0	0.0083292852692109	0.723422	0.781913	90.605125	0.455072	0.548731	0.735121
9gox	seed_958682846	0.0050422597257079	17.935189652229656	0.0	0.0082533749536147	0.745361	0.793475	90.818222	0.436907	0.594966	0.754984
9gv3	seed_1181241943					0.185593	0.725215	87.915543	0.591804	0.185593	0.306518
9gv3	seed_1812140441					0.182587	0.72662	87.990822	0.551319	0.182587	0.303394
9gv3	seed_2746317213					0.186864	0.725489	87.469017	0.558885	0.186864	0.306589
9gv3	seed_3163119785					0.449331	0.799797	89.240738	0.549198	0.449331	0.532424
9gv3	seed_958682846					0.242384	0.741439	87.913841	0.593734	0.242384	0.349195
9gvl	seed_1181241943	0.1703223877673893	21.345353327901517	0.484375		0.324005	0.531746	82.281036	0.966929	0.324005	0.365553
9gvl	seed_1812140441	0.1856551094286094	21.439349735378936	0.53125		0.339013	0.531506	81.86618	1.161904	0.339013	0.377512
9gvl	seed_2746317213	0.1766932691407499	21.227141431623217	0.5		0.318246	0.539463	81.41227	0.966949	0.318246	0.36249
9gvl	seed_3163119785	0.1866632946490637	21.343843595828854	0.53125		0.420576	0.567599	83.414803	0.878997	0.420576	0.44998
9gvl	seed_958682846	0.1845863579818181	22.16933850371861	0.53125		0.335613	0.52942	82.259544	1.05652	0.335613	0.374375
9gvn	seed_1181241943					0.871136	0.890636	92.602623	0.395734	0.737235	0.88781
9gvn	seed_1812140441					0.67063	0.768937	89.046425	0.565299	0.159609	0.708539
9gvn	seed_3163119785					0.8826	0.898273	92.923203	0.371392	0.771804	0.898508
9gvn	seed_958682846					0.661626	0.761579	89.164726	0.522234	0.133723	0.695303
9gvo	seed_1181241943	0.00733797064979	25.1610547359632	0.0		0.096768	0.400373	80.163101	1.089179	0.096768	0.157489
9gvo	seed_1812140441	0.0364333829966339	17.389928414538804	0.0		0.126388	0.404662	80.248245	1.036652	0.126388	0.182043
9gvo	seed_3163119785	0.0310710565843166	15.900493326707522	0.0		0.09776	0.448803	81.592613	1.110363	0.09776	0.167969
9gvo	seed_958682846	0.0139716548810486	19.42739296203009	0.0		0.135323	0.418367	80.465698	1.083823	0.135323	0.191932
9h1f	seed_1181241943	0.8676271931153203	0.8629977468219351	0.8809523809523809		0.285434	0.659591	83.729607	0.724024	0.285434	0.360265
9h1f	seed_1812140441	0.1189151128293726	11.46119359735219	0.2142857142857142		0.144037	0.607234	83.085464	0.718032	0.144037	0.236676
9h1f	seed_2746317213	0.7953629562262621	1.1215491478904704	0.7857142857142857		0.218878	0.636384	83.731827	0.745403	0.218878	0.302379
9h1f	seed_958682846	0.7156373343268978	1.3828220100540882	0.7619047619047619		0.259076	0.652594	84.093735	0.735915	0.259076	0.33778
9h39	seed_1181241943					0.098856	0.622632	83.97081	0.739345	0.098856	0.203611
9h39	seed_1812140441					0.087933	0.628792	83.16906	0.781883	0.087933	0.196105
9h39	seed_2746317213	0.0087521317609097	18.026212467889643	0.0		0.112065	0.627703	82.651932	0.7959	0.112065	0.215193
9h39	seed_3163119785	0.0702410248093159	8.258908608875705	0.1132075471698113		0.091412	0.627746	83.886139	0.744793	0.091412	0.198679
9h39	seed_958682846	0.0451912929652648	9.412220705713493	0.0566037735849056		0.107226	0.627374	83.820045	0.738705	0.107226	0.211255
9h4r	seed_1181241943					0.603586	0.731351	86.045334	0.634219	0.147619	0.629139
9h4r	seed_1812140441					0.625065	0.745288	86.04248	0.586914	0.199214	0.649109
9h4r	seed_2746317213					0.636487	0.752712	86.59697	0.569119	0.225678	0.659732
9h4r	seed_958682846					0.615785	0.739418	85.770958	0.587241	0.17295	0.640511
9h4s	seed_1181241943	0.1500738671373937	9.936091956009136	0.35	0.0393100032773373	0.636532	0.751886	85.619492	0.581972	0.234609	0.661082
9h4s	seed_1812140441	0.1162293286637814	9.89811080550512	0.25	0.0482547483590513	0.723224	0.810161	88.363251	0.445885	0.496378	0.740612
9h4s	seed_2746317213					0.608529	0.735489	84.644623	0.702145	0.21344	0.63688
9h4s	seed_3163119785	0.0993011712167032	9.993139598395436	0.2	0.0491616483634786	0.651603	0.761905	86.652	0.547019	0.269046	0.673663
9h4s	seed_958682846	0.1701915743306583	9.87868497874448	0.4	0.0524204001357863	0.631537	0.748726	85.459152	0.591411	0.235071	0.656455
9h6v	seed_1181241943					0.10495	0.618631	87.043594	0.673593	0.10495	0.207686
9h6v	seed_1812140441	0.0187782308192003	11.419025829929856	0.0		0.109128	0.617491	86.814056	0.736332	0.109128	0.2108
9h6v	seed_2746317213					0.165844	0.64292	87.041466	0.736694	0.165844	0.261259
9h6v	seed_958682846					0.123871	0.619065	86.741653	0.678458	0.123871	0.22291
9h77	seed_1181241943	0.1586495603321729	5.025872333742863	0.0961538461538461		0.525084	0.795101	86.503006	0.534899	0.525084	0.579087
9h77	seed_1812140441					0.359323	0.740465	84.562386	0.586041	0.359323	0.435552
9h77	seed_2746317213					0.410131	0.759354	84.906563	0.570469	0.410131	0.479976
9h77	seed_3163119785					0.198501	0.680627	81.409622	0.711927	0.198501	0.294926
9hi4	seed_1181241943	0.7225207119113675	0.6537795090405766	0.9428571428571428	0.600485338419293	0.847702	0.842223	93.023994	0.348892	0.85401	0.846607
9hi4	seed_1812140441	0.7540319642486989	0.6291846424500995	0.9142857142857144	0.6110979066694452	0.868717	0.863259	93.313728	0.336397	0.8736	0.867625
9hi4	seed_2746317213	0.7646663090671549	0.5273195672354626	0.9428571428571428	0.6025576559202168	0.85753	0.851638	93.279335	0.3387	0.870414	0.856352
9hi4	seed_958682846	0.7339823637941697	0.5824251301152663	0.9428571428571428	0.6048184074904712	0.858752	0.850222	93.250839	0.338282	0.871123	0.857046
9hi6	seed_1181241943	0.7295783321168013	1.4787075422649385	0.8421052631578947	0.6461329527919805	0.863353	0.861219	92.106941	0.365803	0.852185	0.862926
9hi6	seed_1812140441	0.8817673323505172	0.5272007626685088	0.8947368421052632	0.8072893127175519	0.862805	0.862978	91.844284	0.371214	0.847423	0.86284
9hi6	seed_2746317213	0.754405317404872	1.3524714790043133	0.8421052631578947	0.6662384258424147	0.860911	0.861451	92.04937	0.368562	0.847744	0.861019
9hi6	seed_958682846	0.6532497647913634	1.4375522714592657	0.8421052631578947	0.5847525555029797	0.836943	0.821526	91.693367	0.377905	0.849972	0.83386
9hj9	seed_1181241943	0.0517299691204073	13.947679430194071	0.0	0.0535104815853481	0.548173	0.671618	90.441772	0.521786	0.148491	0.572862
9hj9	seed_1812140441	0.0317337940358906	13.501953162174908	0.0	0.0318856892361626	0.611656	0.716863	90.629868	0.528319	0.287586	0.632698
9hj9	seed_3163119785	0.0375446171734582	13.11498996611383	0.0	0.0393726267238338	0.585311	0.697975	90.37574	0.524792	0.232981	0.607844
9hj9	seed_958682846	0.0354847791536092	13.173933930593702	0.0	0.0368472217682592	0.600764	0.711725	90.506004	0.523369	0.276339	0.622956
9hk1	seed_1181241943	0.0646161393552004	11.835356257568511	0.0606060606060606	0.0425679333198221	0.589771	0.662178	85.977745	0.737896	0.17222	0.604252
9hk1	seed_1812140441	0.043953403914478	16.33654739855796	0.0	0.0436172119103426	0.649489	0.739791	86.55732	0.623799	0.159762	0.685507
9hk1	seed_3163119785	0.0597905423816525	9.67736928781374	0.0	0.0741571342756168	0.607739	0.676124	86.412941	0.698787	0.203923	0.621416
9hk1	seed_958682846	0.0558969582034183	12.10804715798585	0.0	0.0561551314370241	0.649795	0.740866	86.697914	0.698468	0.166825	0.668009
9hll	seed_1181241943	0.0183774122695156	10.55408080746676	0.0		0.117149	0.599336	84.788719	0.700909	0.117149	0.213586
9hll	seed_1812140441					0.210514	0.639132	84.873497	0.77614	0.210514	0.296237
9hll	seed_3163119785					0.147811	0.608495	84.258553	0.655777	0.147811	0.239948
9hll	seed_958682846					0.140409	0.600743	84.096085	0.652821	0.140409	0.232476
9hml	seed_1181241943	0.0307409725125765	9.310875361487536	0.0161290322580645		0.161412	0.574644	79.744934	0.937548	0.161412	0.244058
9hml	seed_1812140441	0.0200200516606567	12.817052289644424	0.0		0.232466	0.599667	79.882156	0.829504	0.232466	0.305906
9hml	seed_2746317213	0.0510718154441213	8.884005665482658	0.0483870967741935		0.123172	0.558944	79.997353	0.873683	0.123172	0.210326
9hml	seed_3163119785	0.0481650956770715	8.769596465136347	0.032258064516129		0.110933	0.558018	79.911797	0.890468	0.110933	0.20035
9hml	seed_958682846	0.0109847832258506	16.69884431090312	0.0		0.109309	0.562886	80.366425	0.848813	0.109309	0.200024
9ho4	seed_1181241943	0.0487494135488819	12.159499373580651	0.0		0.149816	0.532707	81.087257	0.814393	0.149816	0.226394
9ho4	seed_1812140441	0.0682439026370864	8.982918241097844	0.0		0.168898	0.547939	81.782768	0.769837	0.168898	0.244706
9ho4	seed_2746317213	0.0672040575506667	9.190057205079151	0.0333333333333333		0.222381	0.568857	81.784882	0.822902	0.222381	0.291676
9ho4	seed_3163119785	0.0430405826488226	13.280876757187157	0.0		0.145897	0.529021	80.391174	0.850222	0.145897	0.222522
9ho4	seed_958682846	0.0533913157250995	11.274793698252058	0.0		0.143881	0.530225	81.107132	0.831195	0.143881	0.22115
9ho5	seed_1181241943	0.6283134753843957	2.3753577340484178	0.7758620689655172		0.644147	0.779162	84.645927	0.72245	0.644147	0.67115
9ho5	seed_1812140441	0.6048147804012544	2.5277084334594004	0.7758620689655172		0.703819	0.803387	85.853783	0.639733	0.703819	0.723733
9ho5	seed_2746317213	0.6095547461248549	2.5421013182882146	0.7758620689655172		0.68883	0.7949	85.609238	0.660199	0.68883	0.710044
9ho5	seed_958682846	0.6079866751170759	2.5198376290905578	0.7586206896551724		0.691271	0.793727	85.691635	0.652736	0.691271	0.711762
9ho6	seed_1181241943					0.756526	0.8214	89.853729	0.446202	0.756526	0.769501
9ho6	seed_1812140441					0.715333	0.796299	89.287079	0.470507	0.715333	0.731526
9ho6	seed_3163119785					0.740747	0.809207	89.410568	0.438605	0.740747	0.754439
9ho6	seed_958682846					0.713973	0.781256	88.704384	0.462726	0.713973	0.727429
9hub	seed_1181241943	0.4075051000024574	4.147564097928877	0.6461538461538462	0.2794145752165804	0.726644	0.811307	86.956009	0.513129	0.758695	0.743577
9hub	seed_1812140441	0.4271262266231471	4.339165239046497	0.6615384615384615	0.3364105173441927	0.769578	0.838328	87.407478	0.489043	0.761255	0.783328
9hub	seed_3163119785	0.3697229328605524	4.112127257866807	0.5846153846153846	0.2516018543310922	0.761462	0.834646	88.328392	0.448163	0.774517	0.776099
9hub	seed_958682846					0.645634	0.760403	83.193886	0.75298	0.167325	0.668587
9huo	seed_1181241943	0.0977606009673247	8.175262863639945	0.140625	0.0572940474905358	0.706657	0.79468	82.531837	0.676043	0.330139	0.730571
9huo	seed_1812140441	0.1043940790409923	8.064907865396455	0.15625	0.0622752933176607	0.675961	0.775959	81.926079	0.722551	0.264244	0.70227
9huo	seed_2746317213	0.0888964491924695	7.583100501296538	0.0625	0.0616391816916915	0.672036	0.766535	81.282745	0.760497	0.258792	0.700399
9huo	seed_3163119785	0.0914415568583468	7.750805790933041	0.109375	0.0656157942803561	0.660743	0.764178	81.403351	0.736897	0.222806	0.690894
9huo	seed_958682846	0.0900180528017384	7.380805607031425	0.046875	0.0674456283088205	0.671971	0.766824	81.39196	0.768086	0.256177	0.692519
9hur	seed_1181241943	0.6383118241151066	1.9309477080545692	0.6379310344827587		0.6317	0.800816	86.672165	0.461056	0.6317	0.665523
9hur	seed_1812140441	0.6125536051318072	2.074776776333642	0.5862068965517241		0.760497	0.848898	88.143456	0.415349	0.760497	0.778178
9hur	seed_3163119785	0.5331157618364442	2.6549654250706984	0.5517241379310345		0.685592	0.825558	87.239601	0.433646	0.685592	0.713585
9hur	seed_958682846	0.6103424460997923	2.015995595664989	0.6551724137931034		0.68846	0.827382	86.804482	0.440095	0.68846	0.716244
9hxo	seed_1181241943					0.705925	0.794172	82.497398	0.678468	0.32857	0.729883
9hxo	seed_1812140441					0.675402	0.775667	81.926971	0.722354	0.263621	0.701764
9hxo	seed_3163119785					0.661057	0.764326	81.408241	0.736628	0.223528	0.691174
9hxo	seed_958682846					0.671512	0.766541	81.383781	0.768023	0.254797	0.692095
9hzj	seed_1181241943	0.4516619104699692	2.8124492419801133	0.65		0.730442	0.873673	91.121162	0.360857	0.730442	0.759088
9hzj	seed_1812140441	0.7548321495597964	1.2258980459533315	0.875		0.865812	0.910401	92.805214	0.32996	0.865812	0.87473
9hzj	seed_3163119785	0.7018795722403189	1.3508281493876402	0.8		0.671559	0.855774	90.718323	0.392534	0.671559	0.708402
9hzj	seed_958682846	0.7247802150029748	1.24773809461658	0.825		0.875205	0.917761	93.653343	0.315477	0.875205	0.883716
9hzk	seed_1181241943	0.6006442799402064	1.7624325255973396	0.6976744186046512		0.744588	0.861304	89.472771	0.398053	0.744588	0.767931
9hzk	seed_1812140441	0.4779519717201235	2.0941606585678363	0.5813953488372093		0.740067	0.861268	89.421539	0.400328	0.740067	0.764307
9hzk	seed_3163119785	0.5174451809450561	1.956560922553067	0.6511627906976745		0.748382	0.871857	90.248978	0.36823	0.748382	0.773077
9hzk	seed_958682846	0.5467883226518394	1.8201807864702817	0.627906976744186		0.738681	0.859863	89.226501	0.408715	0.738681	0.762918
9i59	seed_1181241943					0.715718	0.742458	88.944008	0.519852	0.563037	0.721066
9i59	seed_1812140441					0.458235	0.561891	86.636322	0.647074	0.168617	0.478966
9i59	seed_3163119785					0.456722	0.56717	87.157135	0.61554	0.160672	0.478811
9i59	seed_958682846					0.722346	0.748938	88.851227	0.517524	0.571735	0.727664
9iqp	seed_1181241943	0.0144066368845026	16.507499934048987	0.0		0.747592	0.860473	88.236481	0.476059	0.747592	0.770168
9iqp	seed_1812140441	0.0146708609098153	16.271775413089973	0.0		0.617694	0.811722	86.47496	0.557137	0.617694	0.656499
9iqp	seed_3163119785	0.0203733332341418	15.01417079350734	0.0158730158730158		0.179863	0.635647	84.801094	0.691744	0.179863	0.27102
9iqp	seed_958682846	0.0203049571885689	16.517660466216125	0.0158730158730158		0.405441	0.731923	85.755554	0.659077	0.405441	0.470737
9jbq	seed_1181241943	0.0358467332469554	13.819269373474112	0.0	0.0383202982808119	0.683969	0.765786	89.504547	0.51376	0.320551	0.700332
9jbq	seed_1812140441	0.0447200687756424	11.307762781598248	0.0	0.0760798592234152	0.610625	0.721378	88.621361	0.545591	0.148316	0.632775
9jbq	seed_3163119785	0.0313461596716312	14.374326922589304	0.0	0.0339674296649929	0.721166	0.786599	89.929024	0.474224	0.410828	0.734253
9jbq	seed_958682846	0.0322694035892564	14.98346224604489	0.0	0.0351255447228183	0.691417	0.769982	90.051651	0.484694	0.340357	0.70713
9jcy	seed_1181241943	0.3386262441938226	2.461693781794785	0.5	0.3671465002690002	0.453109	0.56549	89.416336	0.572873	0.136072	0.475585
9jcy	seed_1812140441	0.022457217886504	8.973643953672982	0.0	0.0197516859654263	0.436324	0.563415	89.650955	0.600634	0.093372	0.461742
9jcy	seed_3163119785	0.101681436384951	8.06873916631303	0.0	0.137830117336531	0.430041	0.540291	89.473724	0.577837	0.129428	0.452091
9jcy	seed_958682846	0.0423388790680904	18.3735600256388	0.0892857142857142	0.019756725459357	0.451526	0.572233	89.514587	0.581556	0.114296	0.475667
9jd0	seed_1181241943	0.1930263613596664	5.356764107692059	0.352112676056338		0.166266	0.695539	85.820747	0.734152	0.166266	0.27212
9jd0	seed_1812140441	0.1589313649988746	5.8300205451511715	0.2816901408450704		0.169306	0.699593	85.49398	0.738053	0.169306	0.275363
9jd0	seed_3163119785	0.1310141351495873	10.01998802632733	0.2676056338028169		0.195884	0.693501	85.676842	0.686289	0.195884	0.295407
9jd0	seed_958682846	0.1846286816327321	5.74736060964406	0.352112676056338		0.164463	0.697448	85.8787	0.728658	0.164463	0.27106
9jd1	seed_1181241943	0.1126847373270326	6.145489851342389	0.2368421052631578	0.0267476471365556	0.554667	0.662981	89.594238	0.518214	0.218662	0.57633
9jd1	seed_1812140441	0.1366071827034713	6.382629251138088	0.3157894736842105	0.0249455409691303	0.567096	0.674016	89.661163	0.537882	0.222493	0.58848
9jd1	seed_3163119785	0.0920402477446646	6.464042661350166	0.1842105263157894	0.0250149775724523	0.553101	0.655686	89.355995	0.554397	0.231987	0.573618
9jd1	seed_958682846	0.0927199998774375	6.426670708617205	0.1842105263157894	0.0251752053654007	0.549902	0.662748	89.356583	0.537856	0.207941	0.572471
9jeb	seed_1181241943					0.107714	0.476998	84.55629	0.837122	0.107714	0.181571
9jeb	seed_1812140441	0.1611376780802407	15.320285807600408	0.4133333333333333		0.119567	0.479844	85.13813	0.797938	0.119567	0.191623
9jeb	seed_3163119785					0.101044	0.470733	85.196625	0.808865	0.101044	0.174982
9jeb	seed_958682846	0.1509084307928346	16.067760416582253	0.4		0.214764	0.51724	85.879601	0.742114	0.214764	0.275259
9jno	seed_1181241943	0.008203438286607	12.110652815216229	0.0	0.0078385104814625	0.511673	0.629281	89.062706	0.540074	0.161672	0.535194
